129,33050,"2014-01-01 20:32:00"
130,14294,"2014-01-01 20:34:00"
131,130938,"2014-01-01 20:45:00"
132,90568,"2014-01-01 20:48:00"
133,84472,"2014-01-01 21:07:00"
134,103471,"2014-01-01 21:14:00"
135,99763,"2014-01-01 21:24:00"
136,125178,"2014-01-01 21:31:00"
137,91661,"2014-01-01 21:45:00"
138,105821,"2014-01-01 21:45:00"
139,7723,"2014-01-01 21:53:00"
140,24288,"2014-01-01 22:21:00"
141,110020,"2014-01-01 22:24:00"
142,123695,"2014-01-01 22:49:00"
143,48260,"2014-01-01 23:13:00"
144,2459,"2014-01-01 23:27:00"
145,135900,"2014-01-01 23:41:00"
146,88906,"2014-01-01 23:50:00"
147,134177,"2014-01-01 23:52:00"
148,65745,"2014-01-02 00:01:00"
149,90654,"2014-01-02 00:08:00"
150,91585,"2014-01-02 00:18:00"
151,53251,"2014-01-02 00:37:00"
152,56243,"2014-01-02 00:40:00"
153,56014,"2014-01-02 00:47:00"
154,62281,"2014-01-02 00:48:00"
155,57411,"2014-01-02 00:48:00"
156,104527,"2014-01-02 00:59:00"
157,13789,"2014-01-02 01:01:00"
158,10026,"2014-01-02 01:07:00"
159,3106,"2014-01-02 01:14:00"
160,37124,"2014-01-02 01:16:00"
161,137720,"2014-01-02 01:19:00"
162,12684,"2014-01-02 01:22:00"
163,118925,"2014-01-02 01:25:00"
164,71632,"2014-01-02 01:34:00"
165,62865,"2014-01-02 01:36:00"
166,51684,"2014-01-02 02:28:00"
167,110307,"2014-01-02 02:38:00"
168,4324,"2014-01-02 02:44:00"
169,132874,"2014-01-02 03:06:00"
170,121351,"2014-01-02 03:09:00"
171,63221,"2014-01-02 03:13:00"
172,79763,"2014-01-02 03:21:00"
173,81779,"2014-01-02 03:22:00"
174,89973,"2014-01-02 03:40:00"
175,71462,"2014-01-02 03:50:00"
176,54780,"2014-01-02 03:56:00"
177,114900,"2014-01-02 04:03:00"
178,95490,"2014-01-02 04:13:00"
179,95520,"2014-01-02 04:25:00"
180,30009,"2014-01-02 04:38:00"
181,132674,"2014-01-02 04:39:00"
182,40172,"2014-01-02 04:43:00"
183,11346,"2014-01-02 05:04:00"
184,23450,"2014-01-02 05:12:00"
185,34209,"2014-01-02 05:24:00"
186,46705,"2014-01-02 05:28:00"
187,21664,"2014-01-02 05:31:00"
188,64677,"2014-01-02 05:59:00"
189,53667,"2014-01-02 06:09:00"
190,125018,"2014-01-02 06:11:00"
191,107470,"2014-01-02 06:14:00"
192,110439,"2014-01-02 06:27:00"
193,9144,"2014-01-02 06:33:00"
194,50049,"2014-01-02 06:40:00"
195,42486,"2014-01-02 06:41:00"
196,12077,"2014-01-02 06:46:00"
197,65647,"2014-01-02 06:53:00"
198,2567,"2014-01-02 06:59:00"
199,10877,"2014-01-02 07:00:00"
200,47540,"2014-01-02 07:01:00"
201,57526,"2014-01-02 07:14:00"
202,139143,"2014-01-02 07:16:00"
203,96438,"2014-01-02 07:32:00"
204,70894,"2014-01-02 07:40:00"
205,58841,"2014-01-02 07:43:00"
206,41683,"2014-01-02 07:48:00"
207,40342,"2014-01-02 07:55:00"
208,35326,"2014-01-02 08:07:00"
209,91692,"2014-01-02 08:22:00"
210,62728,"2014-01-02 08:23:00"
211,32363,"2014-01-02 08:27:00"
212,29671,"2014-01-02 08:31:00"
213,60771,"2014-01-02 08:32:00"
214,1457,"2014-01-02 08:33:00"
215,118646,"2014-01-02 08:43:00"
216,51342,"2014-01-02 08:47:00"
217,109765,"2014-01-02 08:49:00"
218,58750,"2014-01-02 09:04:00"
219,121838,"2014-01-02 09:13:00"
220,114322,"2014-01-02 09:16:00"
221,100341,"2014-01-02 09:22:00"
222,120965,"2014-01-02 09:24:00"
223,76500,"2014-01-02 09:28:00"
224,120174,"2014-01-02 09:41:00"
225,81583,"2014-01-02 09:42:00"
226,34658,"2014-01-02 09:47:00"
227,58464,"2014-01-02 10:00:00"
228,25567,"2014-01-02 10:14:00"
229,866,"2014-01-02 10:28:00"
230,126495,"2014-01-02 10:29:00"
231,130835,"2014-01-02 10:39:00"
232,54760,"2014-01-02 10:40:00"
233,71002,"2014-01-02 11:10:00"
234,34402,"2014-01-02 11:20:00"
235,67361,"2014-01-02 11:32:00"
236,103507,"2014-01-02 11:39:00"
237,34007,"2014-01-02 11:46:00"
238,48978,"2014-01-02 12:13:00"
239,38945,"2014-01-02 12:20:00"
240,17184,"2014-01-02 12:21:00"
241,116216,"2014-01-02 12:34:00"
242,34435,"2014-01-02 12:40:00"
243,65951,"2014-01-02 12:44:00"
244,45811,"2014-01-02 13:30:00"
245,123686,"2014-01-02 13:39:00"
246,69994,"2014-01-02 13:44:00"
247,82345,"2014-01-02 13:48:00"
248,101413,"2014-01-02 13:50:00"
249,5046,"2014-01-02 14:36:00"
250,123257,"2014-01-02 14:37:00"
251,34175,"2014-01-02 14:45:00"
252,60672,"2014-01-02 14:50:00"
253,74001,"2014-01-02 15:01:00"
254,54898,"2014-01-02 15:05:00"
255,104072,"2014-01-02 15:10:00"
256,28505,"2014-01-02 15:22:00"
257,90306,"2014-01-02 15:22:00"
258,118777,"2014-01-02 15:28:00"
259,71412,"2014-01-02 15:38:00"
260,83187,"2014-01-02 15:54:00"
261,92832,"2014-01-02 16:15:00"
262,4911,"2014-01-02 16:15:00"
263,17650,"2014-01-02 16:18:00"
264,72598,"2014-01-02 16:25:00"
265,120490,"2014-01-02 16:30:00"
266,80331,"2014-01-02 16:31:00"
267,15627,"2014-01-02 16:39:00"
268,128021,"2014-01-02 16:52:00"
269,137986,"2014-01-02 17:05:00"
270,54786,"2014-01-02 17:18:00"
271,61261,"2014-01-02 17:22:00"
272,138020,"2014-01-02 17:27:00"
273,51023,"2014-01-02 17:37:00"
274,75586,"2014-01-02 18:02:00"
275,58189,"2014-01-02 18:04:00"
276,111500,"2014-01-02 18:13:00"
277,36376,"2014-01-02 18:40:00"
278,14240,"2014-01-02 18:43:00"
279,102052,"2014-01-02 18:47:00"
280,85570,"2014-01-02 18:51:00"
281,55904,"2014-01-02 19:15:00"
282,1480,"2014-01-02 19:16:00"
283,28915,"2014-01-02 19:22:00"
284,4588,"2014-01-02 19:44:00"
285,114419,"2014-01-02 19:48:00"
286,139725,"2014-01-02 19:52:00"
287,101568,"2014-01-02 19:54:00"
288,29407,"2014-01-02 20:38:00"
289,127632,"2014-01-02 20:50:00"
290,30467,"2014-01-02 21:06:00"
291,134136,"2014-01-02 21:10:00"
292,90774,"2014-01-02 21:38:00"
293,16855,"2014-01-02 21:47:00"
294,47283,"2014-01-02 21:49:00"
295,112221,"2014-01-02 21:55:00"
296,34281,"2014-01-02 22:05:00"
297,55464,"2014-01-02 22:14:00"
298,90920,"2014-01-02 22:18:00"
299,74485,"2014-01-02 22:21:00"
300,78675,"2014-01-02 22:31:00"
301,7299,"2014-01-02 22:37:00"
302,135995,"2014-01-02 23:04:00"
303,26922,"2014-01-02 23:20:00"
304,40222,"2014-01-02 23:21:00"
305,95942,"2014-01-02 23:25:00"
306,50033,"2014-01-02 23:26:00"
307,23612,"2014-01-02 23:27:00"
308,103790,"2014-01-02 23:42:00"
309,42958,"2014-01-03 00:15:00"
310,52280,"2014-01-03 00:16:00"
311,48487,"2014-01-03 00:23:00"
312,104807,"2014-01-03 00:26:00"
313,74457,"2014-01-03 00:36:00"
314,39229,"2014-01-03 00:39:00"
315,31401,"2014-01-03 00:42:00"
316,24139,"2014-01-03 00:45:00"
317,107696,"2014-01-03 00:52:00"
318,60218,"2014-01-03 01:06:00"
319,39765,"2014-01-03 01:19:00"
320,113787,"2014-01-03 01:28:00"
321,84759,"2014-01-03 01:39:00"
322,21960,"2014-01-03 01:42:00"
323,102104,"2014-01-03 01:55:00"
324,83721,"2014-01-03 01:56:00"
325,50618,"2014-01-03 02:02:00"
326,105220,"2014-01-03 02:24:00"
327,85663,"2014-01-03 02:30:00"
328,101866,"2014-01-03 02:32:00"
329,57536,"2014-01-03 02:38:00"
330,91425,"2014-01-03 02:38:00"
331,12474,"2014-01-03 02:41:00"
332,42473,"2014-01-03 02:48:00"
333,66936,"2014-01-03 02:56:00"
334,91229,"2014-01-03 03:10:00"
335,105626,"2014-01-03 03:25:00"
336,53623,"2014-01-03 03:36:00"
337,105419,"2014-01-03 03:41:00"
338,13011,"2014-01-03 03:46:00"
339,25458,"2014-01-03 03:49:00"
340,67317,"2014-01-03 04:02:00"
341,11915,"2014-01-03 04:03:00"
342,68096,"2014-01-03 04:22:00"
343,136517,"2014-01-03 04:34:00"
344,121693,"2014-01-03 05:15:00"
345,109962,"2014-01-03 05:19:00"
346,134838,"2014-01-03 05:31:00"
347,113032,"2014-01-03 05:37:00"
348,48776,"2014-01-03 05:41:00"
349,24043,"2014-01-03 05:51:00"
350,34350,"2014-01-03 05:52:00"
351,123462,"2014-01-03 06:07:00"
352,123142,"2014-01-03 06:53:00"
353,128366,"2014-01-03 06:57:00"
354,24207,"2014-01-03 07:02:00"
355,13421,"2014-01-03 07:21:00"
356,94805,"2014-01-03 07:24:00"
357,38680,"2014-01-03 07:24:00"
358,102382,"2014-01-03 07:28:00"
359,16647,"2014-01-03 07:29:00"
360,128486,"2014-01-03 07:49:00"
361,134790,"2014-01-03 07:50:00"
362,36331,"2014-01-03 07:51:00"
363,101001,"2014-01-03 08:12:00"
364,113054,"2014-01-03 08:22:00"
365,15909,"2014-01-03 08:43:00"
366,99828,"2014-01-03 08:45:00"
367,47761,"2014-01-03 09:02:00"
368,2622,"2014-01-03 09:05:00"
369,126332,"2014-01-03 09:14:00"
370,127508,"2014-01-03 09:20:00"
371,93610,"2014-01-03 09:24:00"
372,53047,"2014-01-03 09:24:00"
373,31845,"2014-01-03 09:30:00"
374,138097,"2014-01-03 09:35:00"
375,95783,"2014-01-03 09:40:00"
376,112311,"2014-01-03 09:54:00"
377,16532,"2014-01-03 09:57:00"
378,99314,"2014-01-03 10:19:00"
379,53935,"2014-01-03 10:44:00"
380,19222,"2014-01-03 10:46:00"
381,75412,"2014-01-03 11:13:00"
382,74956,"2014-01-03 11:27:00"
383,120189,"2014-01-03 11:28:00"
384,68538,"2014-01-03 11:29:00"
385,22010,"2014-01-03 11:48:00"
386,98682,"2014-01-03 12:01:00"
387,57568,"2014-01-03 12:14:00"
388,2632,"2014-01-03 12:18:00"
389,73165,"2014-01-03 12:34:00"
390,74398,"2014-01-03 12:38:00"
391,22554,"2014-01-03 12:40:00"
392,124888,"2014-01-03 13:11:00"
393,83649,"2014-01-03 13:12:00"
394,83774,"2014-01-03 13:20:00"
395,118889,"2014-01-03 13:23:00"
396,20062,"2014-01-03 14:07:00"
397,22958,"2014-01-03 14:11:00"
398,134476,"2014-01-03 14:13:00"
399,115195,"2014-01-03 14:15:00"
400,83827,"2014-01-03 14:27:00"
401,15726,"2014-01-03 14:28:00"
402,60982,"2014-01-03 14:29:00"
403,121433,"2014-01-03 14:29:00"
404,34737,"2014-01-03 14:48:00"
405,110629,"2014-01-03 14:48:00"
406,71441,"2014-01-03 14:59:00"
407,15569,"2014-01-03 15:24:00"
408,99630,"2014-01-03 15:25:00"
409,26139,"2014-01-03 15:59:00"
410,138514,"2014-01-03 16:11:00"
411,104507,"2014-01-03 16:23:00"
412,38691,"2014-01-03 16:28:00"
413,23419,"2014-01-03 16:28:00"
414,139955,"2014-01-03 16:34:00"
415,127402,"2014-01-03 16:39:00"
416,102313,"2014-01-03 16:47:00"
417,69343,"2014-01-03 16:51:00"
418,68273,"2014-01-03 17:07:00"
419,6938,"2014-01-03 17:16:00"
420,6023,"2014-01-03 17:24:00"
421,139502,"2014-01-03 17:32:00"
422,5420,"2014-01-03 17:44:00"
423,119233,"2014-01-03 17:46:00"
424,49439,"2014-01-03 17:49:00"
425,5354,"2014-01-03 17:58:00"
426,89955,"2014-01-03 18:03:00"
427,41814,"2014-01-03 18:10:00"
428,66220,"2014-01-03 18:15:00"
429,9653,"2014-01-03 18:21:00"
430,102412,"2014-01-03 18:36:00"
431,109800,"2014-01-03 19:10:00"
432,47014,"2014-01-03 19:12:00"
433,78080,"2014-01-03 19:24:00"
434,103245,"2014-01-03 19:30:00"
435,108495,"2014-01-03 19:34:00"
436,17692,"2014-01-03 19:47:00"
437,34973,"2014-01-03 19:49:00"
438,25525,"2014-01-03 19:53:00"
439,38188,"2014-01-03 19:58:00"
440,104199,"2014-01-03 19:59:00"
441,1413,"2014-01-03 20:09:00"
442,49974,"2014-01-03 20:13:00"
443,102693,"2014-01-03 20:19:00"
444,74167,"2014-01-03 20:26:00"
445,82954,"2014-01-03 20:31:00"
446,91895,"2014-01-03 20:48:00"
447,92123,"2014-01-03 21:17:00"
448,132076,"2014-01-03 21:18:00"
449,43998,"2014-01-03 21:29:00"
450,70127,"2014-01-03 22:18:00"
451,132821,"2014-01-03 22:35:00"
452,17590,"2014-01-03 22:47:00"
453,51344,"2014-01-03 22:50:00"
454,40839,"2014-01-03 22:59:00"
455,109340,"2014-01-03 23:19:00"
456,68858,"2014-01-03 23:21:00"
457,111486,"2014-01-03 23:28:00"
458,136190,"2014-01-03 23:44:00"
459,65482,"2014-01-03 23:49:00"
460,96758,"2014-01-04 00:05:00"
461,1544,"2014-01-04 00:25:00"
462,28730,"2014-01-04 00:40:00"
463,82195,"2014-01-04 00:44:00"
464,124948,"2014-01-04 00:57:00"
465,134813,"2014-01-04 00:58:00"
466,50430,"2014-01-04 01:08:00"
467,85914,"2014-01-04 01:14:00"
468,116928,"2014-01-04 01:44:00"
469,73167,"2014-01-04 01:49:00"
470,135404,"2014-01-04 01:57:00"
471,78585,"2014-01-04 02:23:00"
472,99922,"2014-01-04 02:48:00"
473,25384,"2014-01-04 03:05:00"
474,22500,"2014-01-04 03:13:00"
475,20007,"2014-01-04 03:23:00"
476,28482,"2014-01-04 03:26:00"
477,137973,"2014-01-04 03:29:00"
478,95977,"2014-01-04 03:33:00"
479,104130,"2014-01-04 03:35:00"
480,60669,"2014-01-04 03:49:00"
481,45753,"2014-01-04 03:52:00"
482,65379,"2014-01-04 04:14:00"
483,1780,"2014-01-04 04:18:00"
484,98519,"2014-01-04 04:25:00"
485,91642,"2014-01-04 04:43:00"
486,20584,"2014-01-04 04:47:00"
487,87255,"2014-01-04 05:04:00"
488,83517,"2014-01-04 05:19:00"
489,53327,"2014-01-04 05:29:00"
490,13102,"2014-01-04 05:37:00"
491,131073,"2014-01-04 05:57:00"
492,24728,"2014-01-04 06:33:00"
493,28873,"2014-01-04 06:34:00"
494,138283,"2014-01-04 06:37:00"
495,134567,"2014-01-04 06:37:00"
496,81177,"2014-01-04 06:46:00"
497,43373,"2014-01-04 06:58:00"
498,117623,"2014-01-04 07:00:00"
499,86796,"2014-01-04 07:03:00"
500,31063,"2014-01-04 07:04:00"
501,60638,"2014-01-04 07:21:00"
502,99555,"2014-01-04 07:28:00"
503,40949,"2014-01-04 07:33:00"
504,112235,"2014-01-04 07:52:00"
505,107804,"2014-01-04 07:54:00"
506,81732,"2014-01-04 07:58:00"
507,24506,"2014-01-04 08:03:00"
508,42706,"2014-01-04 08:24:00"
509,120416,"2014-01-04 08:25:00"
510,59563,"2014-01-04 08:29:00"
511,123316,"2014-01-04 08:31:00"
512,96321,"2014-01-04 08:35:00"
513,49172,"2014-01-04 08:37:00"
514,15987,"2014-01-04 08:47:00"
515,108381,"2014-01-04 08:55:00"
516,7859,"2014-01-04 09:15:00"
517,77501,"2014-01-04 09:35:00"
518,16387,"2014-01-04 09:37:00"
519,39766,"2014-01-04 09:54:00"
520,32048,"2014-01-04 09:58:00"
521,100453,"2014-01-04 10:04:00"
522,100539,"2014-01-04 10:31:00"
523,72808,"2014-01-04 10:35:00"
524,64872,"2014-01-04 10:40:00"
525,52027,"2014-01-04 10:41:00"
526,20930,"2014-01-04 11:03:00"
527,109344,"2014-01-04 11:25:00"
528,107846,"2014-01-04 11:29:00"
529,100109,"2014-01-04 11:31:00"
530,136644,"2014-01-04 11:44:00"
531,80720,"2014-01-04 11:48:00"
532,94050,"2014-01-04 11:51:00"
533,43010,"2014-01-04 12:02:00"
534,131778,"2014-01-04 12:18:00"
535,60471,"2014-01-04 12:27:00"
536,21944,"2014-01-04 12:33:00"
537,57546,"2014-01-04 12:55:00"
538,41294,"2014-01-04 13:01:00"
539,118610,"2014-01-04 13:20:00"
540,86366,"2014-01-04 13:28:00"
541,30739,"2014-01-04 13:30:00"
542,73604,"2014-01-04 13:40:00"
543,21423,"2014-01-04 13:48:00"
544,100890,"2014-01-04 14:03:00"
545,9609,"2014-01-04 14:07:00"
546,85708,"2014-01-04 14:13:00"
547,28909,"2014-01-04 14:21:00"
548,35002,"2014-01-04 14:37:00"
549,86511,"2014-01-04 14:38:00"
550,87407,"2014-01-04 15:02:00"
551,23117,"2014-01-04 15:05:00"
552,49064,"2014-01-04 15:13:00"
553,56170,"2014-01-04 15:22:00"
554,86124,"2014-01-04 15:25:00"
555,49988,"2014-01-04 15:30:00"
556,118006,"2014-01-04 16:10:00"
557,72280,"2014-01-04 16:35:00"
558,56031,"2014-01-04 16:50:00"
559,134515,"2014-01-04 17:00:00"
560,94539,"2014-01-04 17:05:00"
561,110065,"2014-01-04 17:33:00"
562,16932,"2014-01-04 17:36:00"
563,36145,"2014-01-04 18:04:00"
564,34543,"2014-01-04 18:25:00"
565,11187,"2014-01-04 18:33:00"
566,114873,"2014-01-04 18:48:00"
567,138432,"2014-01-04 19:00:00"
568,121016,"2014-01-04 19:10:00"
569,122350,"2014-01-04 19:22:00"
570,91901,"2014-01-04 19:29:00"
571,98172,"2014-01-04 19:41:00"
572,46303,"2014-01-04 20:04:00"
573,5342,"2014-01-04 20:20:00"
574,55039,"2014-01-04 20:21:00"
575,66391,"2014-01-04 20:22:00"
576,37134,"2014-01-04 20:25:00"
577,82943,"2014-01-04 20:49:00"
578,33806,"2014-01-04 21:03:00"
579,46092,"2014-01-04 21:18:00"
580,84292,"2014-01-04 21:45:00"
581,54974,"2014-01-04 22:14:00"
582,12198,"2014-01-04 22:20:00"
583,32779,"2014-01-04 22:21:00"
584,136605,"2014-01-04 22:45:00"
585,69095,"2014-01-04 22:57:00"
586,41450,"2014-01-04 22:58:00"
587,104268,"2014-01-04 23:35:00"
588,111198,"2014-01-04 23:37:00"
589,21993,"2014-01-04 23:50:00"
590,77977,"2014-01-04 23:53:00"
591,58844,"2014-01-05 00:41:00"
592,85598,"2014-01-05 01:36:00"
593,47608,"2014-01-05 01:39:00"
594,128036,"2014-01-05 01:45:00"
595,27894,"2014-01-05 01:58:00"
596,114348,"2014-01-05 02:10:00"
597,71712,"2014-01-05 02:20:00"
598,132100,"2014-01-05 02:20:00"
599,27716,"2014-01-05 02:25:00"
600,112919,"2014-01-05 02:29:00"
601,6872,"2014-01-05 02:54:00"
602,54386,"2014-01-05 03:05:00"
603,24015,"2014-01-05 03:13:00"
604,103467,"2014-01-05 03:28:00"
605,119810,"2014-01-05 03:29:00"
606,57283,"2014-01-05 03:29:00"
607,108034,"2014-01-05 03:39:00"
608,66501,"2014-01-05 03:42:00"
609,54083,"2014-01-05 04:17:00"
610,52513,"2014-01-05 04:30:00"
611,78780,"2014-01-05 04:37:00"
612,32024,"2014-01-05 04:38:00"
613,7788,"2014-01-05 04:39:00"
614,60667,"2014-01-05 04:45:00"
615,77414,"2014-01-05 04:59:00"
616,7983,"2014-01-05 05:06:00"
617,82327,"2014-01-05 05:20:00"
618,38500,"2014-01-05 05:20:00"
619,32135,"2014-01-05 05:32:00"
620,115662,"2014-01-05 05:33:00"
621,49590,"2014-01-05 05:37:00"
622,83509,"2014-01-05 06:09:00"
623,60973,"2014-01-05 06:15:00"
624,99557,"2014-01-05 06:38:00"
625,42764,"2014-01-05 07:15:00"
626,30636,"2014-01-05 07:18:00"
627,29418,"2014-01-05 07:21:00"
628,102160,"2014-01-05 07:23:00"
629,41402,"2014-01-05 07:23:00"
630,78944,"2014-01-05 07:29:00"
631,138743,"2014-01-05 07:30:00"
632,66493,"2014-01-05 07:34:00"
633,9247,"2014-01-05 07:44:00"
634,69408,"2014-01-05 08:01:00"
635,43476,"2014-01-05 08:23:00"
636,79275,"2014-01-05 08:37:00"
637,2919,"2014-01-05 08:39:00"
638,91936,"2014-01-05 08:40:00"
639,41612,"2014-01-05 08:43:00"
640,72719,"2014-01-05 08:47:00"
641,117291,"2014-01-05 08:56:00"
642,31897,"2014-01-05 08:59:00"
643,118740,"2014-01-05 09:03:00"
644,64248,"2014-01-05 09:23:00"
645,44488,"2014-01-05 09:41:00"
646,48409,"2014-01-05 09:54:00"
647,100934,"2014-01-05 09:56:00"
648,25887,"2014-01-05 10:11:00"
649,11335,"2014-01-05 10:12:00"
650,34468,"2014-01-05 10:34:00"
651,24824,"2014-01-05 10:37:00"
652,75554,"2014-01-05 10:50:00"
653,51859,"2014-01-05 10:52:00"
654,87184,"2014-01-05 10:53:00"
655,19640,"2014-01-05 11:01:00"
656,17428,"2014-01-05 11:04:00"
657,25383,"2014-01-05 11:06:00"
658,108292,"2014-01-05 11:14:00"
659,61466,"2014-01-05 11:16:00"
660,67387,"2014-01-05 11:45:00"
661,49079,"2014-01-05 11:50:00"
662,123895,"2014-01-05 11:51:00"
663,67552,"2014-01-05 12:05:00"
664,33729,"2014-01-05 12:10:00"
665,112313,"2014-01-05 12:20:00"
666,33442,"2014-01-05 12:36:00"
667,95503,"2014-01-05 12:40:00"
668,118455,"2014-01-05 12:42:00"
669,52508,"2014-01-05 12:43:00"
670,99449,"2014-01-05 12:45:00"
671,116321,"2014-01-05 12:52:00"
672,30898,"2014-01-05 12:58:00"
673,58616,"2014-01-05 13:00:00"
674,115016,"2014-01-05 13:14:00"
675,122939,"2014-01-05 13:21:00"
676,29218,"2014-01-05 13:23:00"
677,66483,"2014-01-05 13:55:00"
678,15455,"2014-01-05 14:22:00"
679,18192,"2014-01-05 14:30:00"
680,27078,"2014-01-05 14:38:00"
681,130977,"2014-01-05 14:53:00"
682,104335,"2014-01-05 15:18:00"
683,131513,"2014-01-05 15:21:00"
684,119127,"2014-01-05 15:38:00"
685,134372,"2014-01-05 15:43:00"
686,119200,"2014-01-05 15:44:00"
687,124151,"2014-01-05 15:47:00"
688,65559,"2014-01-05 15:56:00"
689,89119,"2014-01-05 16:02:00"
690,15038,"2014-01-05 16:04:00"
691,53234,"2014-01-05 16:20:00"
692,93576,"2014-01-05 16:30:00"
693,118168,"2014-01-05 16:48:00"
694,26474,"2014-01-05 17:04:00"
695,135074,"2014-01-05 17:13:00"
696,138458,"2014-01-05 17:17:00"
697,52286,"2014-01-05 17:31:00"
698,68677,"2014-01-05 17:31:00"
699,126406,"2014-01-05 17:41:00"
700,80136,"2014-01-05 18:00:00"
